event_id,session_id,packet_id,unit_id,pulse_role,onset_sample,duration_samples,end_sample_exclusive,logical_channel,channel_role,motif_id,motif_hash,motif_source_order,identity_mode,relative_event_gain,gain_source
s01_p0077_e04,1,s01_p0077,s01_p0077_u04,packet_continuation,1511775,1517,1513292,4,support,medoid_64_012,82fcab7fc2e528c81cb2979b1aa5f70281946f608a38808e2c85cccd157f6af4,12,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0077_e05,1,s01_p0077,s01_p0077_u05,packet_continuation,1514429,1517,1515946,5,support,medoid_64_012,82fcab7fc2e528c81cb2979b1aa5f70281946f608a38808e2c85cccd157f6af4,12,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0077_e06,1,s01_p0077,s01_p0077_u06,packet_continuation,1517636,1137,1518773,6,support,residual_supplement_011,9d193e4a32f512cd15a850527b9f1a43a624272220449841575e33a1227ee3f1,71,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0077_e07,1,s01_p0077,s01_p0077_u07,packet_continuation,1520599,1137,1521736,7,support,residual_supplement_011,9d193e4a32f512cd15a850527b9f1a43a624272220449841575e33a1227ee3f1,71,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0078_e00,1,s01_p0078,s01_p0078_u00,packet_start,1521128,300,1521428,6,support,residual_supplement_016,442788a166eae3f89aa598caa96aa0cd370372905fe583c89de9bcce38e55eff,76,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0078_e01,1,s01_p0078,s01_p0078_u01,packet_continuation,1522649,300,1522949,7,support,residual_supplement_016,442788a166eae3f89aa598caa96aa0cd370372905fe583c89de9bcce38e55eff,76,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0078_e02,1,s01_p0078,s01_p0078_u02,packet_continuation,1525709,794,1526503,1,support,medoid_64_042,2c80d0e47b6ce4b141806d270cd1d9f91d2082bbdaae9cc0a8d13e4d8383facc,42,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0078_e03,1,s01_p0078,s01_p0078_u03,packet_continuation,1527516,747,1528263,4,support,residual_supplement_003,ffd7162140488bf9c62f33641de8fc42f026b3810a0a3763f1051bed62d0bf2d,67,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0078_e04,1,s01_p0078,s01_p0078_u04,packet_continuation,1530183,747,1530930,3,support,residual_supplement_003,ffd7162140488bf9c62f33641de8fc42f026b3810a0a3763f1051bed62d0bf2d,67,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0078_e05,1,s01_p0078,s01_p0078_u05,packet_continuation,1532518,817,1533335,4,support,medoid_64_000,46102a8f969eeeef66e7cf65cf1e6988a17c6558e73a47543aeee5baf3c96e58,0,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0078_e06,1,s01_p0078,s01_p0078_u06,packet_continuation,1535831,261,1536092,4,support,medoid_64_050,a512e401d22874cc127187416851e5ab3b4c6bcb11dacd66b4a295f6e38d1b63,50,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0078_e07,1,s01_p0078,s01_p0078_u07,packet_continuation,1539024,868,1539892,6,support,medoid_64_029,1c3f5a2547085a24c17bae8e6af405be4fc6db18983a651bc823f8e259a74b29,29,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0079_e00,1,s01_p0079,s01_p0079_u00,packet_start,1545894,868,1546762,5,support,medoid_64_029,1c3f5a2547085a24c17bae8e6af405be4fc6db18983a651bc823f8e259a74b29,29,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0079_e01,1,s01_p0079,s01_p0079_u01,packet_continuation,1549023,868,1549891,6,support,medoid_64_029,1c3f5a2547085a24c17bae8e6af405be4fc6db18983a651bc823f8e259a74b29,29,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0079_e02,1,s01_p0079,s01_p0079_u02,packet_continuation,1551289,1303,1552592,7,support,residual_supplement_002,7f6cc2553756f6ff54637b4a66ac99baccafcd7d69e81732f440f51a71086b9a,66,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0079_e03,1,s01_p0079,s01_p0079_u03,packet_continuation,1553446,1019,1554465,0,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0079_e04,1,s01_p0079,s01_p0079_u04,packet_continuation,1556277,1019,1557296,1,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0079_e05,1,s01_p0079,s01_p0079_u05,packet_continuation,1559164,1019,1560183,2,focus,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0079_e06,1,s01_p0079,s01_p0079_u06,packet_continuation,1562064,1019,1563083,3,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0080_e00,1,s01_p0080,s01_p0080_u00,packet_start,1570181,1019,1571200,2,focus,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0080_e01,1,s01_p0080,s01_p0080_u01,packet_continuation,1571686,1019,1572705,3,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0080_e02,1,s01_p0080,s01_p0080_u02,packet_continuation,1573615,1019,1574634,4,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0080_e03,1,s01_p0080,s01_p0080_u03,packet_continuation,1576726,1019,1577745,5,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0080_e04,1,s01_p0080,s01_p0080_u04,packet_continuation,1579123,1019,1580142,6,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0080_e05,1,s01_p0080,s01_p0080_u05,packet_continuation,1581920,261,1582181,7,support,medoid_64_050,a512e401d22874cc127187416851e5ab3b4c6bcb11dacd66b4a295f6e38d1b63,50,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0080_e06,1,s01_p0080,s01_p0080_u06,packet_continuation,1584057,794,1584851,0,support,medoid_64_042,2c80d0e47b6ce4b141806d270cd1d9f91d2082bbdaae9cc0a8d13e4d8383facc,42,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0081_e00,1,s01_p0081,s01_p0081_u00,packet_start,1585120,1107,1586227,0,support,medoid_64_014,44f35ec6ae216e59c1104ecd66809eb9c94d34c61c89b9dd342ab5f430d8b33b,14,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0081_e01,1,s01_p0081,s01_p0081_u01,packet_continuation,1586785,1033,1587818,1,support,medoid_64_041,0851ebd4525df1c13955a07864e3c329859f5e9776edb431113457a93879574e,41,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0081_e02,1,s01_p0081,s01_p0081_u02,packet_continuation,1590048,1641,1591689,2,focus,medoid_64_002,9078c84251c2dbc88ad0f18c6974aa5e5f885f4f092ef6452f9ab8303d338f41,2,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0081_e03,1,s01_p0081,s01_p0081_u03,packet_continuation,1592579,275,1592854,2,focus,medoid_64_059,700241c81f50131241010c1e793e2c07d748fcee25e1c2c0e4f237a869c9b877,59,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0081_e04,1,s01_p0081,s01_p0081_u04,packet_continuation,1595576,459,1596035,3,support,medoid_64_063,9fa200786425126b02701dd5c3b9e9cfefd0052198a61824f91359dc1f06fc01,63,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0081_e05,1,s01_p0081,s01_p0081_u05,packet_continuation,1597898,826,1598724,4,support,medoid_64_040,5e54799c05e2bb5fc47dd375b20fe11e8e616ac76f8869265ef1bc1681132843,40,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0081_e06,1,s01_p0081,s01_p0081_u06,packet_continuation,1601095,826,1601921,5,support,medoid_64_040,5e54799c05e2bb5fc47dd375b20fe11e8e616ac76f8869265ef1bc1681132843,40,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0082_e00,1,s01_p0082,s01_p0082_u00,packet_start,1611486,824,1612310,7,support,medoid_64_054,6fcc8f9ffd4700e591ea1d932dade06922a9a6d370a815c8e41689aff3944ef4,54,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0082_e01,1,s01_p0082,s01_p0082_u01,packet_continuation,1613340,817,1614157,0,support,medoid_64_000,46102a8f969eeeef66e7cf65cf1e6988a17c6558e73a47543aeee5baf3c96e58,0,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0082_e02,1,s01_p0082,s01_p0082_u02,packet_continuation,1616242,817,1617059,1,support,medoid_64_000,46102a8f969eeeef66e7cf65cf1e6988a17c6558e73a47543aeee5baf3c96e58,0,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0082_e03,1,s01_p0082,s01_p0082_u03,packet_continuation,1618965,275,1619240,2,focus,medoid_64_059,700241c81f50131241010c1e793e2c07d748fcee25e1c2c0e4f237a869c9b877,59,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0082_e04,1,s01_p0082,s01_p0082_u04,packet_continuation,1621884,736,1622620,3,support,residual_supplement_020,0f3f8aded88e9939e6eb9a39cd7d15346e1daddcaf91d50cbae0d652b14767e1,80,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0083_e00,1,s01_p0083,s01_p0083_u00,packet_start,1630785,1019,1631804,4,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0083_e01,1,s01_p0083,s01_p0083_u01,packet_continuation,1633078,1019,1634097,5,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0083_e02,1,s01_p0083,s01_p0083_u02,packet_continuation,1636153,841,1636994,6,support,medoid_64_045,841cd5a88eee2736318b0306142bfd2ae7060b9e62db1befc9805825e0da5826,45,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0083_e03,1,s01_p0083,s01_p0083_u03,packet_continuation,1637961,841,1638802,7,support,medoid_64_045,841cd5a88eee2736318b0306142bfd2ae7060b9e62db1befc9805825e0da5826,45,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0083_e04,1,s01_p0083,s01_p0083_u04,packet_continuation,1639720,145,1639865,6,support,medoid_64_025,097da61ace5659b608a4466cba50f2c1ad4e8ed01a6e22ab0ea9d2c1b9b9f97d,25,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0083_e05,1,s01_p0083,s01_p0083_u05,packet_continuation,1641518,145,1641663,5,support,medoid_64_025,097da61ace5659b608a4466cba50f2c1ad4e8ed01a6e22ab0ea9d2c1b9b9f97d,25,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0083_e06,1,s01_p0083,s01_p0083_u06,packet_continuation,1644350,455,1644805,6,support,medoid_64_007,f699f6b0e66065c7c2f9ebfeb6a41f92edccdf06a5ca7205bcf331ce09ec6346,7,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0084_e00,1,s01_p0084,s01_p0084_u00,packet_start,1654238,475,1654713,6,support,medoid_64_036,629a4a4c36e449181b11f22020cb4b39089a1c8f6d1c2a61159e0e8eb63d361b,36,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0085_e00,1,s01_p0085,s01_p0085_u00,packet_start,1679768,525,1680293,4,support,residual_supplement_013,46f391db06d9e2fe27d3697cfc0d9897482024f7c94bbf90117e5d531ead5da0,73,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0085_e01,1,s01_p0085,s01_p0085_u01,packet_continuation,1682134,525,1682659,5,support,residual_supplement_013,46f391db06d9e2fe27d3697cfc0d9897482024f7c94bbf90117e5d531ead5da0,73,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0085_e02,1,s01_p0085,s01_p0085_u02,packet_continuation,1684080,1086,1685166,6,support,medoid_64_043,344b37ba3a7f03a9376a9491201ab6dd0213c07027ac80f2f07082f1cd1a1dab,43,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0085_e03,1,s01_p0085,s01_p0085_u03,packet_continuation,1686506,991,1687497,7,support,medoid_64_006,04a83ce2c4c657286973b463109014dd241e77b6140e5ebf04f2198d460d8c66,6,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0085_e04,1,s01_p0085,s01_p0085_u04,packet_continuation,1689553,991,1690544,0,support,medoid_64_006,04a83ce2c4c657286973b463109014dd241e77b6140e5ebf04f2198d460d8c66,6,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0086_e00,1,s01_p0086,s01_p0086_u00,packet_start,1693817,991,1694808,1,support,medoid_64_006,04a83ce2c4c657286973b463109014dd241e77b6140e5ebf04f2198d460d8c66,6,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0086_e01,1,s01_p0086,s01_p0086_u01,packet_continuation,1695922,1707,1697629,2,focus,medoid_64_046,18203ab0147861c85110f3714d35662e310ad1a6605219ed733ccca818feb6dd,46,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0086_e02,1,s01_p0086,s01_p0086_u02,packet_continuation,1698830,1707,1700537,3,support,medoid_64_046,18203ab0147861c85110f3714d35662e310ad1a6605219ed733ccca818feb6dd,46,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0086_e03,1,s01_p0086,s01_p0086_u03,packet_continuation,1701545,872,1702417,4,support,medoid_64_052,e3fcfc24baf4ae72fc4bf3e014121c8ef02fa45e63687b0eaa1cd46f8ea15f4e,52,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0086_e04,1,s01_p0086,s01_p0086_u04,packet_continuation,1703725,1178,1704903,5,support,medoid_64_027,a69e31464bd5651c179bf3992e0d5d111f684ca329fdeb85f1645ebff56d78e3,27,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0087_e00,1,s01_p0087,s01_p0087_u00,packet_start,1712844,1167,1714011,6,support,medoid_64_010,383cd0aad8a405e957fe42a0d6c1a54e2fe681a4a994599b9076701112d73bb1,10,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0087_e01,1,s01_p0087,s01_p0087_u01,packet_continuation,1715544,1167,1716711,7,support,medoid_64_010,383cd0aad8a405e957fe42a0d6c1a54e2fe681a4a994599b9076701112d73bb1,10,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0087_e02,1,s01_p0087,s01_p0087_u02,packet_continuation,1718170,826,1718996,0,support,medoid_64_040,5e54799c05e2bb5fc47dd375b20fe11e8e616ac76f8869265ef1bc1681132843,40,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0087_e03,1,s01_p0087,s01_p0087_u03,packet_continuation,1721024,826,1721850,2,focus,medoid_64_040,5e54799c05e2bb5fc47dd375b20fe11e8e616ac76f8869265ef1bc1681132843,40,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0087_e04,1,s01_p0087,s01_p0087_u04,packet_continuation,1722768,826,1723594,4,support,medoid_64_040,5e54799c05e2bb5fc47dd375b20fe11e8e616ac76f8869265ef1bc1681132843,40,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0088_e00,1,s01_p0088,s01_p0088_u00,packet_start,1731940,355,1732295,5,support,residual_supplement_019,6315d9ed8bb5a603a0f67a6ea8e16a2145c6a4bb9a6301e772d9baa8b13a0e66,79,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0088_e01,1,s01_p0088,s01_p0088_u01,packet_continuation,1733747,355,1734102,6,support,residual_supplement_019,6315d9ed8bb5a603a0f67a6ea8e16a2145c6a4bb9a6301e772d9baa8b13a0e66,79,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0088_e02,1,s01_p0088,s01_p0088_u02,packet_continuation,1735887,355,1736242,7,support,residual_supplement_019,6315d9ed8bb5a603a0f67a6ea8e16a2145c6a4bb9a6301e772d9baa8b13a0e66,79,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0088_e03,1,s01_p0088,s01_p0088_u03,packet_continuation,1739142,537,1739679,0,support,residual_supplement_021,c168f3207f06d8f2ca803d591791a476ab0119f6437153b2963bd62602530915,81,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0088_e04,1,s01_p0088,s01_p0088_u04,packet_continuation,1741654,427,1742081,1,support,medoid_64_031,22433c088a27db0467499ce5adbff39dfffe15c216dfc758bfad0fe72a67f7b9,31,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0088_e05,1,s01_p0088,s01_p0088_u05,packet_continuation,1744889,427,1745316,2,focus,medoid_64_031,22433c088a27db0467499ce5adbff39dfffe15c216dfc758bfad0fe72a67f7b9,31,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0089_e00,1,s01_p0089,s01_p0089_u00,packet_start,1748273,456,1748729,2,focus,medoid_64_056,cbbf967f222bab2251949d57a90a9ccb4ef5bdd24ebc3e08f8d76ee0c53750d3,56,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0089_e01,1,s01_p0089,s01_p0089_u01,packet_continuation,1750166,456,1750622,3,support,medoid_64_056,cbbf967f222bab2251949d57a90a9ccb4ef5bdd24ebc3e08f8d76ee0c53750d3,56,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0089_e02,1,s01_p0089,s01_p0089_u02,packet_continuation,1752572,456,1753028,4,support,medoid_64_056,cbbf967f222bab2251949d57a90a9ccb4ef5bdd24ebc3e08f8d76ee0c53750d3,56,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0089_e03,1,s01_p0089,s01_p0089_u03,packet_continuation,1754568,851,1755419,5,support,medoid_64_024,90d99336bce9f8424a24f64468ec68b2fb1e663b4c5c8f7f4ca8e0117eea7f23,24,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0089_e04,1,s01_p0089,s01_p0089_u04,packet_continuation,1757541,851,1758392,6,support,medoid_64_024,90d99336bce9f8424a24f64468ec68b2fb1e663b4c5c8f7f4ca8e0117eea7f23,24,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0089_e05,1,s01_p0089,s01_p0089_u05,packet_continuation,1759864,851,1760715,7,support,medoid_64_024,90d99336bce9f8424a24f64468ec68b2fb1e663b4c5c8f7f4ca8e0117eea7f23,24,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0089_e06,1,s01_p0089,s01_p0089_u06,packet_continuation,1762980,583,1763563,0,support,medoid_64_058,608ff3dddf4c771aadceaeec2b78163bda297eae1b9b5b5cd00b629a6ecbff12,58,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0089_e07,1,s01_p0089,s01_p0089_u07,packet_continuation,1765493,583,1766076,1,support,medoid_64_058,608ff3dddf4c771aadceaeec2b78163bda297eae1b9b5b5cd00b629a6ecbff12,58,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0090_e00,1,s01_p0090,s01_p0090_u00,packet_start,1765579,583,1766162,5,support,medoid_64_058,608ff3dddf4c771aadceaeec2b78163bda297eae1b9b5b5cd00b629a6ecbff12,58,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0090_e01,1,s01_p0090,s01_p0090_u01,packet_continuation,1768678,583,1769261,6,support,medoid_64_058,608ff3dddf4c771aadceaeec2b78163bda297eae1b9b5b5cd00b629a6ecbff12,58,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0090_e02,1,s01_p0090,s01_p0090_u02,packet_continuation,1770495,583,1771078,7,support,medoid_64_058,608ff3dddf4c771aadceaeec2b78163bda297eae1b9b5b5cd00b629a6ecbff12,58,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0090_e03,1,s01_p0090,s01_p0090_u03,packet_continuation,1772789,456,1773245,7,support,medoid_64_056,cbbf967f222bab2251949d57a90a9ccb4ef5bdd24ebc3e08f8d76ee0c53750d3,56,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0090_e04,1,s01_p0090,s01_p0090_u04,packet_continuation,1775555,1283,1776838,0,support,medoid_64_023,792ebd275e62bacf4f1aeebc4fc8f173566198a61d0d859a6f3e4325493a2fd9,23,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0090_e05,1,s01_p0090,s01_p0090_u05,packet_continuation,1778633,1283,1779916,7,support,medoid_64_023,792ebd275e62bacf4f1aeebc4fc8f173566198a61d0d859a6f3e4325493a2fd9,23,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0090_e06,1,s01_p0090,s01_p0090_u06,packet_continuation,1781195,1283,1782478,1,support,medoid_64_023,792ebd275e62bacf4f1aeebc4fc8f173566198a61d0d859a6f3e4325493a2fd9,23,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0091_e00,1,s01_p0091,s01_p0091_u00,packet_start,1785324,1283,1786607,1,support,medoid_64_023,792ebd275e62bacf4f1aeebc4fc8f173566198a61d0d859a6f3e4325493a2fd9,23,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0091_e01,1,s01_p0091,s01_p0091_u01,packet_continuation,1787199,834,1788033,2,focus,medoid_64_053,316c99d0754133e6e541d58b9e464fc10088e3c54e016e7518fa1ad4a91e1b53,53,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0091_e02,1,s01_p0091,s01_p0091_u02,packet_continuation,1789357,834,1790191,4,support,medoid_64_053,316c99d0754133e6e541d58b9e464fc10088e3c54e016e7518fa1ad4a91e1b53,53,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0091_e03,1,s01_p0091,s01_p0091_u03,packet_continuation,1791734,834,1792568,3,support,medoid_64_053,316c99d0754133e6e541d58b9e464fc10088e3c54e016e7518fa1ad4a91e1b53,53,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0091_e04,1,s01_p0091,s01_p0091_u04,packet_continuation,1793831,834,1794665,2,focus,medoid_64_053,316c99d0754133e6e541d58b9e464fc10088e3c54e016e7518fa1ad4a91e1b53,53,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0091_e05,1,s01_p0091,s01_p0091_u05,packet_continuation,1796741,834,1797575,3,support,medoid_64_053,316c99d0754133e6e541d58b9e464fc10088e3c54e016e7518fa1ad4a91e1b53,53,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0091_e06,1,s01_p0091,s01_p0091_u06,packet_continuation,1799464,1218,1800682,5,support,residual_supplement_008,7188e57e41c338b8cd13623f02775a74a05c8b9d156c2e0ded950933b279c450,69,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0092_e00,1,s01_p0092,s01_p0092_u00,packet_start,1811209,872,1812081,4,support,medoid_64_052,e3fcfc24baf4ae72fc4bf3e014121c8ef02fa45e63687b0eaa1cd46f8ea15f4e,52,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0092_e01,1,s01_p0092,s01_p0092_u01,packet_continuation,1813176,1178,1814354,3,support,medoid_64_027,a69e31464bd5651c179bf3992e0d5d111f684ca329fdeb85f1645ebff56d78e3,27,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0092_e02,1,s01_p0092,s01_p0092_u02,packet_continuation,1816482,1178,1817660,3,support,medoid_64_027,a69e31464bd5651c179bf3992e0d5d111f684ca329fdeb85f1645ebff56d78e3,27,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0092_e03,1,s01_p0092,s01_p0092_u03,packet_continuation,1819242,1178,1820420,2,focus,medoid_64_027,a69e31464bd5651c179bf3992e0d5d111f684ca329fdeb85f1645ebff56d78e3,27,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0092_e04,1,s01_p0092,s01_p0092_u04,packet_continuation,1821713,1178,1822891,3,support,medoid_64_027,a69e31464bd5651c179bf3992e0d5d111f684ca329fdeb85f1645ebff56d78e3,27,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0093_e00,1,s01_p0093,s01_p0093_u00,packet_start,1826044,357,1826401,3,support,medoid_64_062,0c254250b7347e6f9388c52080d80052e583550a3a1aee099a060ad5cd5664ae,62,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0093_e01,1,s01_p0093,s01_p0093_u01,packet_continuation,1827642,1107,1828749,4,support,medoid_64_014,44f35ec6ae216e59c1104ecd66809eb9c94d34c61c89b9dd342ab5f430d8b33b,14,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0093_e02,1,s01_p0093,s01_p0093_u02,packet_continuation,1829942,1107,1831049,5,support,medoid_64_014,44f35ec6ae216e59c1104ecd66809eb9c94d34c61c89b9dd342ab5f430d8b33b,14,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0093_e03,1,s01_p0093,s01_p0093_u03,packet_continuation,1833032,1107,1834139,6,support,medoid_64_014,44f35ec6ae216e59c1104ecd66809eb9c94d34c61c89b9dd342ab5f430d8b33b,14,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0093_e04,1,s01_p0093,s01_p0093_u04,packet_continuation,1836014,1707,1837721,7,support,medoid_64_046,18203ab0147861c85110f3714d35662e310ad1a6605219ed733ccca818feb6dd,46,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0093_e05,1,s01_p0093,s01_p0093_u05,packet_continuation,1839192,1707,1840899,0,support,medoid_64_046,18203ab0147861c85110f3714d35662e310ad1a6605219ed733ccca818feb6dd,46,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0094_e00,1,s01_p0094,s01_p0094_u00,packet_start,1843190,355,1843545,7,support,residual_supplement_019,6315d9ed8bb5a603a0f67a6ea8e16a2145c6a4bb9a6301e772d9baa8b13a0e66,79,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0094_e01,1,s01_p0094,s01_p0094_u01,packet_continuation,1845998,355,1846353,0,support,residual_supplement_019,6315d9ed8bb5a603a0f67a6ea8e16a2145c6a4bb9a6301e772d9baa8b13a0e66,79,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0094_e02,1,s01_p0094,s01_p0094_u02,packet_continuation,1848891,131,1849022,1,support,medoid_64_034,7090dcf60d33d2c5ebde8c82b09ea92ce48ae96d5f0be777764f3e5eeec46cbe,34,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0094_e03,1,s01_p0094,s01_p0094_u03,packet_continuation,1851950,131,1852081,2,focus,medoid_64_034,7090dcf60d33d2c5ebde8c82b09ea92ce48ae96d5f0be777764f3e5eeec46cbe,34,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0094_e04,1,s01_p0094,s01_p0094_u04,packet_continuation,1854860,226,1855086,3,support,residual_supplement_023,4cdea2489ef3a2a5b149d00a809969b28fde78cd6774eebfb9a4222bd6aea535,83,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0095_e00,1,s01_p0095,s01_p0095_u00,packet_start,1859936,226,1860162,5,support,residual_supplement_023,4cdea2489ef3a2a5b149d00a809969b28fde78cd6774eebfb9a4222bd6aea535,83,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0095_e01,1,s01_p0095,s01_p0095_u01,packet_continuation,1862276,226,1862502,4,support,residual_supplement_023,4cdea2489ef3a2a5b149d00a809969b28fde78cd6774eebfb9a4222bd6aea535,83,exact_frozen_identity,1.0,provisional_identity_1_0
